home_team,away_team,year,week,total_home_score,total_away_score
CIN,CLE,2015,9,31.0,10.0
IND,DEN,2015,9,27.0,24.0
CAR,GB,2015,9,37.0,29.0
NYJ,JAX,2015,9,28.0,23.0
BUF,MIA,2015,9,33.0,17.0
TB,NYG,2015,9,18.0,32.0
PIT,LV,2015,9,38.0,35.0
DAL,PHI,2015,9,27.0,33.0
MIN,LA,2015,9,21.0,18.0
NO,TEN,2015,9,28.0,34.0
NE,WAS,2015,9,27.0,10.0
SEA,ARI,2015,10,32.0,39.0
NYJ,BUF,2015,10,17.0,22.0
TEN,CAR,2015,10,10.0,27.0
LA,CHI,2015,10,13.0,37.0
PIT,CLE,2015,10,30.0,9.0
TB,DAL,2015,10,10.0,6.0
GB,DET,2015,10,16.0,18.0
CIN,HOU,2015,10,6.0,10.0
BAL,JAX,2015,10,20.0,22.0
DEN,KC,2015,10,13.0,29.0
PHI,MIA,2015,10,19.0,20.0
LV,MIN,2015,10,14.0,30.0
NYG,NE,2015,10,26.0,27.0
WAS,NO,2015,10,47.0,14.0
NE,BUF,2015,11,20.0,13.0
ARI,CIN,2015,11,34.0,31.0
MIA,DAL,2015,11,14.0,24.0
CHI,DEN,2015,11,15.0,17.0
MIN,GB,2015,11,13.0,30.0
ATL,IND,2015,11,21.0,24.0
LAC,KC,2015,11,3.0,33.0
HOU,NYJ,2015,11,24.0,17.0
DET,LV,2015,11,18.0,13.0
SEA,SF,2015,11,29.0,13.0
BAL,LA,2015,11,16.0,13.0
PHI,TB,2015,11,17.0,45.0
JAX,TEN,2015,11,19.0,13.0
CAR,WAS,2015,11,44.0,16.0
SF,ARI,2015,12,13.0,19.0
CLE,BAL,2015,12,27.0,33.0
KC,BUF,2015,12,30.0,22.0
DAL,CAR,2015,12,14.0,33.0
GB,CHI,2015,12,13.0,17.0
NYJ,MIA,2015,12,38.0,20.0
ATL,MIN,2015,12,10.0,20.0
DEN,NE,2015,12,30.0,24.0
HOU,NO,2015,12,24.0,6.0
WAS,NYG,2015,12,20.0,14.0
TEN,LV,2015,12,21.0,24.0
DET,PHI,2015,12,45.0,14.0
SEA,PIT,2015,12,39.0,30.0
JAX,LAC,2015,12,25.0,31.0
CIN,LA,2015,12,31.0,7.0
IND,TB,2015,12,25.0,12.0
LA,ARI,2015,13,3.0,27.0
TB,ATL,2015,13,23.0,19.0
MIA,BAL,2015,13,15.0,13.0
NO,CAR,2015,13,38.0,41.0
CLE,CIN,2015,13,3.0,37.0
WAS,DAL,2015,13,16.0,19.0
LAC,DEN,2015,13,3.0,17.0
DET,GB,2015,13,23.0,27.0
BUF,HOU,2015,13,30.0,21.0
PIT,IND,2015,13,45.0,10.0
TEN,JAX,2015,13,42.0,39.0
LV,KC,2015,13,20.0,34.0
NYG,NYJ,2015,13,20.0,23.0
NE,PHI,2015,13,28.0,35.0
MIN,SEA,2015,13,7.0,38.0
CHI,SF,2015,13,20.0,26.0
CAR,ATL,2015,14,38.0,0.0
PHI,BUF,2015,14,23.0,20.0
GB,DAL,2015,14,28.0,7.0
LA,DET,2015,14,21.0,14.0
JAX,IND,2015,14,51.0,16.0
ARI,MIN,2015,14,23.0,20.0
HOU,NE,2015,14,6.0,27.0
TB,NO,2015,14,17.0,24.0
MIA,NYG,2015,14,24.0,31.0
DEN,LV,2015,14,12.0,15.0
CIN,PIT,2015,14,20.0,33.0
KC,LAC,2015,14,10.0,3.0
BAL,SEA,2015,14,6.0,35.0
CLE,SF,2015,14,24.0,10.0
NYJ,TEN,2015,14,30.0,8.0
CHI,WAS,2015,14,21.0,24.0
PHI,ARI,2015,15,17.0,40.0
JAX,ATL,2015,15,17.0,23.0
WAS,BUF,2015,15,35.0,25.0
NYG,CAR,2015,15,35.0,38.0
MIN,CHI,2015,15,38.0,17.0
SF,CIN,2015,15,14.0,24.0
SEA,CLE,2015,15,30.0,13.0
PIT,DEN,2015,15,34.0,27.0
NO,DET,2015,15,27.0,35.0
LV,GB,2015,15,20.0,30.0
IND,HOU,2015,15,10.0,16.0
BAL,KC,2015,15,14.0,34.0
LAC,MIA,2015,15,30.0,14.0
DAL,NYJ,2015,15,16.0,19.0
LA,TB,2015,15,31.0,23.0
NE,TEN,2015,15,33.0,16.0
ATL,CAR,2015,16,20.0,13.0
TB,CHI,2015,16,21.0,26.0
DEN,CIN,2015,16,20.0,17.0
KC,CLE,2015,16,17.0,13.0
BUF,DAL,2015,16,16.0,6.0
ARI,GB,2015,16,38.0,8.0
TEN,HOU,2015,16,6.0,34.0
MIA,IND,2015,16,12.0,18.0
NO,JAX,2015,16,38.0,27.0
NYJ,NE,2015,16,26.0,20.0
MIN,NYG,2015,16,49.0,17.0
BAL,PIT,2015,16,20.0,17.0
LV,LAC,2015,16,23.0,20.0
DET,SF,2015,16,32.0,17.0
SEA,LA,2015,16,17.0,23.0
PHI,WAS,2015,16,24.0,38.0
CIN,BAL,2015,17,24.0,16.0
CHI,DET,2015,17,20.0,24.0
HOU,JAX,2015,17,30.0,6.0
GB,MIN,2015,17,13.0,20.0
MIA,NE,2015,17,20.0,10.0
ATL,NO,2015,17,17.0,20.0
BUF,NYJ,2015,17,22.0,17.0
KC,LV,2015,17,23.0,17.0
NYG,PHI,2015,17,30.0,35.0
CLE,PIT,2015,17,12.0,28.0
DEN,LAC,2015,17,27.0,20.0
ARI,SEA,2015,17,6.0,36.0
SF,LA,2015,17,19.0,16.0
CAR,TB,2015,17,38.0,10.0
IND,TEN,2015,17,30.0,24.0
DAL,WAS,2015,17,23.0,34.0
WAS,GB,2015,18,18.0,35.0
HOU,KC,2015,18,0.0,30.0
CIN,PIT,2015,18,16.0,18.0
MIN,SEA,2015,18,9.0,10.0
ARI,GB,2015,19,26.0,20.0
DEN,PIT,2015,19,23.0,16.0
CAR,SEA,2015,19,31.0,24.0
CAR,ARI,2015,20,49.0,15.0
DEN,NE,2015,20,20.0,18.0
DEN,CAR,2015,21,24.0,10.0
BAL,BUF,2016,1,13.0,7.0
DEN,CAR,2016,1,21.0,20.0
HOU,CHI,2016,1,23.0,14.0
NYJ,CIN,2016,1,22.0,23.0
PHI,CLE,2016,1,29.0,10.0
IND,DET,2016,1,35.0,39.0
JAX,GB,2016,1,23.0,27.0
SF,LA,2016,1,28.0,0.0
SEA,MIA,2016,1,12.0,10.0
TEN,MIN,2016,1,16.0,25.0
ARI,NE,2016,1,21.0,23.0
DAL,NYG,2016,1,19.0,20.0
NO,LV,2016,1,34.0,35.0
WAS,PIT,2016,1,16.0,38.0
KC,LAC,2016,1,33.0,27.0
ATL,TB,2016,1,24.0,31.0
LV,ATL,2016,2,28.0,35.0
CLE,BAL,2016,2,20.0,25.0
PIT,CIN,2016,2,24.0,16.0
WAS,DAL,2016,2,23.0,27.0
MIN,GB,2016,2,17.0,14.0
DEN,IND,2016,2,34.0,20.0
LAC,JAX,2016,2,38.0,14.0
HOU,KC,2016,2,19.0,12.0
NE,MIA,2016,2,31.0,24.0
NYG,NO,2016,2,16.0,13.0
BUF,NYJ,2016,2,31.0,37.0
CHI,PHI,2016,2,14.0,29.0
LA,SEA,2016,2,9.0,3.0
CAR,SF,2016,2,46.0,27.0
ARI,TB,2016,2,40.0,7.0
DET,TEN,2016,2,15.0,16.0
BUF,ARI,2016,3,33.0,18.0
NO,ATL,2016,3,32.0,45.0
JAX,BAL,2016,3,17.0,19.0
DAL,CHI,2016,3,31.0,17.0
MIA,CLE,2016,3,30.0,24.0
CIN,DEN,2016,3,17.0,29.0
GB,DET,2016,3,34.0,27.0
NE,HOU,2016,3,27.0,0.0
TB,LA,2016,3,32.0,37.0
CAR,MIN,2016,3,10.0,22.0
KC,NYJ,2016,3,24.0,3.0
TEN,LV,2016,3,10.0,17.0
PHI,PIT,2016,3,34.0,3.0
IND,LAC,2016,3,26.0,22.0
SEA,SF,2016,3,37.0,18.0
NYG,WAS,2016,3,27.0,29.0
ATL,CAR,2016,4,48.0,33.0
WAS,CLE,2016,4,31.0,20.0
SF,DAL,2016,4,17.0,24.0
TB,DEN,2016,4,7.0,27.0
CHI,DET,2016,4,17.0,14.0
JAX,IND,2016,4,30.0,27.0
PIT,KC,2016,4,43.0,14.0
ARI,LA,2016,4,13.0,17.0
CIN,MIA,2016,4,22.0,7.0
LAC,NO,2016,4,34.0,35.0
MIN,NYG,2016,4,24.0,10.0
BAL,LV,2016,4,27.0,28.0
NYJ,SEA,2016,4,17.0,27.0
HOU,TEN,2016,4,27.0,20.0
SF,ARI,2016,5,21.0,33.0
DEN,ATL,2016,5,16.0,23.0
LA,BUF,2016,5,19.0,30.0
IND,CHI,2016,5,29.0,23.0
DAL,CIN,2016,5,28.0,14.0
MIN,HOU,2016,5,31.0,13.0
CLE,NE,2016,5,13.0,33.0
GB,NYG,2016,5,23.0,16.0
PIT,NYJ,2016,5,31.0,13.0
DET,PHI,2016,5,24.0,23.0
LV,LAC,2016,5,34.0,31.0
CAR,TB,2016,5,14.0,17.0
MIA,TEN,2016,5,17.0,30.0
BAL,WAS,2016,5,10.0,16.0
SEA,ATL,2016,6,26.0,24.0
NYG,BAL,2016,6,27.0,23.0
NO,CAR,2016,6,41.0,38.0
TEN,CLE,2016,6,28.0,26.0
GB,DAL,2016,6,16.0,30.0
LAC,DEN,2016,6,21.0,13.0
HOU,IND,2016,6,26.0,23.0
CHI,JAX,2016,6,16.0,17.0
LV,KC,2016,6,10.0,26.0
DET,LA,2016,6,31.0,28.0
ARI,NYJ,2016,6,28.0,3.0
WAS,PHI,2016,6,27.0,20.0
MIA,PIT,2016,6,30.0,15.0
BUF,SF,2016,6,45.0,16.0
NYJ,BAL,2016,7,24.0,16.0
MIA,BUF,2016,7,28.0,25.0
GB,CHI,2016,7,26.0,10.0
CIN,CLE,2016,7,31.0,17.0
DEN,HOU,2016,7,27.0,9.0
TEN,IND,2016,7,26.0,34.0
PHI,MIN,2016,7,21.0,10.0
PIT,NE,2016,7,16.0,27.0
KC,NO,2016,7,27.0,21.0
LA,NYG,2016,7,10.0,17.0
JAX,LV,2016,7,16.0,33.0
ATL,LAC,2016,7,30.0,33.0
ARI,SEA,2016,7,6.0,6.0
SF,TB,2016,7,17.0,34.0
DET,WAS,2016,7,20.0,17.0
CAR,ARI,2016,8,30.0,20.0
HOU,DET,2016,8,20.0,13.0
ATL,GB,2016,8,33.0,32.0
TEN,JAX,2016,8,36.0,22.0
IND,KC,2016,8,14.0,30.0
CHI,MIN,2016,8,20.0,10.0
BUF,NE,2016,8,25.0,41.0
CLE,NYJ,2016,8,28.0,31.0
TB,LV,2016,8,24.0,30.0
DAL,PHI,2016,8,29.0,23.0
DEN,LAC,2016,8,27.0,19.0
NO,SEA,2016,8,25.0,20.0
CIN,WAS,2016,8,27.0,27.0
TB,ATL,2016,9,28.0,43.0
SEA,BUF,2016,9,31.0,25.0
LA,CAR,2016,9,10.0,13.0
CLE,DAL,2016,9,10.0,35.0
LV,DEN,2016,9,30.0,20.0
MIN,DET,2016,9,16.0,22.0
GB,IND,2016,9,26.0,31.0
KC,JAX,2016,9,19.0,14.0
SF,NO,2016,9,23.0,41.0
MIA,NYJ,2016,9,27.0,23.0
NYG,PHI,2016,9,28.0,23.0
BAL,PIT,2016,9,21.0,14.0
LAC,TEN,2016,9,43.0,35.0
PHI,ATL,2016,10,24.0,15.0
TB,CHI,2016,10,36.0,10.0
NYG,CIN,2016,10,21.0,20.0
BAL,CLE,2016,10,28.0,7.0
PIT,DAL,2016,10,30.0,35.0
NO,DEN,2016,10,23.0,25.0
TEN,GB,2016,10,47.0,25.0
JAX,HOU,2016,10,21.0,24.0
CAR,KC,2016,10,17.0,20.0
NYJ,LA,2016,10,6.0,9.0
LAC,MIA,2016,10,24.0,31.0
WAS,MIN,2016,10,26.0,20.0
NE,SEA,2016,10,24.0,31.0
ARI,SF,2016,10,23.0,20.0
MIN,ARI,2016,11,30.0,24.0
DAL,BAL,2016,11,27.0,17.0
CIN,BUF,2016,11,12.0,16.0
NYG,CHI,2016,11,22.0,16.0
WAS,GB,2016,11,42.0,24.0
LV,HOU,2016,11,27.0,20.0
DET,JAX,2016,11,26.0,19.0
LA,MIA,2016,11,10.0,14.0
SF,NE,2016,11,17.0,30.0
CAR,NO,2016,11,23.0,20.0
SEA,PHI,2016,11,26.0,15.0
CLE,PIT,2016,11,9.0,24.0
KC,TB,2016,11,17.0,19.0
IND,TEN,2016,11,24.0,17.0
ATL,ARI,2016,12,38.0,19.0
LV,CAR,2016,12,35.0,32.0
BAL,CIN,2016,12,19.0,14.0
PHI,GB,2016,12,13.0,27.0
BUF,JAX,2016,12,28.0,21.0
DEN,KC,2016,12,27.0,30.0
NO,LA,2016,12,49.0,21.0
DET,MIN,2016,12,16.0,13.0
NYJ,NE,2016,12,17.0,22.0
CLE,NYG,2016,12,13.0,27.0
IND,PIT,2016,12,7.0,28.0
HOU,LAC,2016,12,13.0,21.0
TB,SEA,2016,12,14.0,5.0
MIA,SF,2016,12,31.0,24.0
CHI,TEN,2016,12,21.0,27.0
DAL,WAS,2016,12,31.0,26.0
LV,BUF,2016,13,38.0,24.0
SEA,CAR,2016,13,40.0,7.0
MIN,DAL,2016,13,15.0,17.0
JAX,DEN,2016,13,10.0,20.0
NO,DET,2016,13,13.0,28.0
GB,HOU,2016,13,21.0,13.0
NYJ,IND,2016,13,10.0,41.0
ATL,KC,2016,13,28.0,29.0
NE,LA,2016,13,26.0,10.0
BAL,MIA,2016,13,38.0,6.0
PIT,NYG,2016,13,24.0,14.0
CIN,PHI,2016,13,32.0,14.0
CHI,SF,2016,13,26.0,6.0
LAC,TB,2016,13,21.0,28.0
ARI,WAS,2016,13,31.0,23.0
MIA,ARI,2016,14,26.0,23.0
LA,ATL,2016,14,14.0,42.0
NE,BAL,2016,14,30.0,23.0
DET,CHI,2016,14,20.0,17.0
CLE,CIN,2016,14,10.0,23.0
NYG,DAL,2016,14,10.0,7.0
TEN,DEN,2016,14,13.0,10.0
IND,HOU,2016,14,17.0,22.0
JAX,MIN,2016,14,16.0,25.0
TB,NO,2016,14,16.0,11.0
SF,NYJ,2016,14,17.0,23.0
KC,LV,2016,14,21.0,13.0
BUF,PIT,2016,14,20.0,27.0
CAR,LAC,2016,14,28.0,16.0
GB,SEA,2016,14,38.0,10.0
PHI,WAS,2016,14,22.0,27.0
WAS,CAR,2016,15,15.0,26.0
BUF,CLE,2016,15,33.0,13.0
NYG,DET,2016,15,17.0,6.0
CHI,GB,2016,15,27.0,30.0
MIN,IND,2016,15,6.0,34.0
HOU,JAX,2016,15,21.0,20.0
SEA,LA,2016,15,24.0,3.0
NYJ,MIA,2016,15,13.0,34.0
DEN,NE,2016,15,3.0,16.0
ARI,NO,2016,15,41.0,48.0
LAC,LV,2016,15,16.0,19.0
BAL,PHI,2016,15,27.0,26.0
CIN,PIT,2016,15,20.0,24.0
ATL,SF,2016,15,41.0,13.0
DAL,TB,2016,15,26.0,20.0
KC,TEN,2016,15,17.0,19.0
SEA,ARI,2016,16,31.0,34.0
CAR,ATL,2016,16,16.0,33.0
PIT,BAL,2016,16,31.0,27.0
HOU,CIN,2016,16,12.0,10.0
KC,DEN,2016,16,33.0,10.0
DAL,DET,2016,16,42.0,21.0
LV,IND,2016,16,33.0,25.0
BUF,MIA,2016,16,31.0,34.0
GB,MIN,2016,16,38.0,25.0
PHI,NYG,2016,16,24.0,19.0
NE,NYJ,2016,16,41.0,3.0
CLE,LAC,2016,16,20.0,17.0
LA,SF,2016,16,21.0,22.0
NO,TB,2016,16,31.0,24.0
JAX,TEN,2016,16,38.0,17.0
CHI,WAS,2016,16,21.0,41.0
LA,ARI,2016,17,6.0,44.0
CIN,BAL,2016,17,27.0,10.0
NYJ,BUF,2016,17,30.0,10.0
TB,CAR,2016,17,17.0,16.0
MIN,CHI,2016,17,38.0,10.0
PIT,CLE,2016,17,27.0,24.0
PHI,DAL,2016,17,27.0,13.0
DET,GB,2016,17,24.0,31.0
TEN,HOU,2016,17,24.0,17.0
IND,JAX,2016,17,24.0,20.0
LAC,KC,2016,17,27.0,37.0
MIA,NE,2016,17,14.0,35.0
ATL,NO,2016,17,38.0,32.0
WAS,NYG,2016,17,10.0,19.0
DEN,LV,2016,17,24.0,6.0
SF,SEA,2016,17,23.0,25.0
SEA,DET,2016,18,26.0,6.0
PIT,MIA,2016,18,30.0,12.0
GB,NYG,2016,18,38.0,13.0
HOU,LV,2016,18,27.0,14.0
DAL,GB,2016,19,31.0,34.0
KC,PIT,2016,19,16.0,18.0
ATL,SEA,2016,19,36.0,20.0
ATL,GB,2016,20,44.0,21.0
NE,PIT,2016,20,36.0,17.0
ATL,NE,2016,21,28.0,34.0
DET,ARI,2017,1,35.0,23.0
CHI,ATL,2017,1,17.0,23.0
CIN,BAL,2017,1,0.0,20.0
SF,CAR,2017,1,3.0,23.0
LA,IND,2017,1,46.0,9.0
HOU,JAX,2017,1,7.0,29.0
NE,KC,2017,1,27.0,42.0
DEN,LAC,2017,1,24.0,21.0
MIN,NO,2017,1,29.0,19.0
DAL,NYG,2017,1,19.0,3.0
BUF,NYJ,2017,1,21.0,12.0
TEN,LV,2017,1,16.0,26.0
WAS,PHI,2017,1,17.0,30.0
CLE,PIT,2017,1,18.0,21.0
GB,SEA,2017,1,17.0,9.0
IND,ARI,2017,2,13.0,16.0
CAR,BUF,2017,2,9.0,3.0
TB,CHI,2017,2,29.0,7.0
BAL,CLE,2017,2,24.0,10.0
DEN,DAL,2017,2,42.0,17.0
NYG,DET,2017,2,10.0,24.0
ATL,GB,2017,2,34.0,23.0
CIN,HOU,2017,2,9.0,13.0
LAC,MIA,2017,2,17.0,19.0
PIT,MIN,2017,2,26.0,9.0
NO,NE,2017,2,20.0,36.0
LV,NYJ,2017,2,45.0,20.0
KC,PHI,2017,2,27.0,20.0
SEA,SF,2017,2,12.0,9.0
JAX,TEN,2017,2,16.0,37.0
LA,WAS,2017,2,20.0,27.0
DET,ATL,2017,3,26.0,30.0
JAX,BAL,2017,3,44.0,7.0
GB,CIN,2017,3,27.0,24.0
IND,CLE,2017,3,31.0,28.0
ARI,DAL,2017,3,17.0,28.0
BUF,DEN,2017,3,26.0,16.0
NE,HOU,2017,3,36.0,33.0
LAC,KC,2017,3,10.0,24.0
SF,LA,2017,3,39.0,41.0
NYJ,MIA,2017,3,20.0,6.0
CAR,NO,2017,3,13.0,34.0
PHI,NYG,2017,3,27.0,24.0
WAS,LV,2017,3,27.0,10.0
CHI,PIT,2017,3,23.0,17.0
TEN,SEA,2017,3,33.0,27.0
MIN,TB,2017,3,34.0,17.0
ATL,BUF,2017,4,17.0,23.0
NE,CAR,2017,4,30.0,33.0
GB,CHI,2017,4,35.0,14.0
CLE,CIN,2017,4,7.0,31.0
MIN,DET,2017,4,7.0,14.0
SEA,IND,2017,4,46.0,18.0
NYJ,JAX,2017,4,23.0,20.0
DAL,LA,2017,4,30.0,35.0
MIA,NO,2017,4,0.0,20.0
TB,NYG,2017,4,25.0,23.0
DEN,LV,2017,4,16.0,10.0
LAC,PHI,2017,4,24.0,26.0
BAL,PIT,2017,4,9.0,26.0
ARI,SF,2017,4,18.0,15.0
HOU,TEN,2017,4,57.0,14.0
KC,WAS,2017,4,29.0,20.0
PHI,ARI,2017,5,34.0,7.0
LV,BAL,2017,5,17.0,30.0
CIN,BUF,2017,5,20.0,16.0
DET,CAR,2017,5,24.0,27.0
DAL,GB,2017,5,31.0,35.0
PIT,JAX,2017,5,9.0,30.0
HOU,KC,2017,5,34.0,42.0
NYG,LAC,2017,5,22.0,27.0
CHI,MIN,2017,5,17.0,20.0
TB,NE,2017,5,14.0,19.0
CLE,NYJ,2017,5,14.0,17.0
LA,SEA,2017,5,10.0,16.0
IND,SF,2017,5,26.0,23.0
MIA,TEN,2017,5,16.0,10.0
BAL,CHI,2017,6,24.0,27.0
HOU,CLE,2017,6,33.0,17.0
NO,DET,2017,6,52.0,38.0
MIN,GB,2017,6,23.0,10.0
TEN,IND,2017,6,36.0,22.0
JAX,LA,2017,6,17.0,27.0
LV,LAC,2017,6,16.0,17.0
ATL,MIA,2017,6,17.0,20.0
NYJ,NE,2017,6,17.0,24.0
DEN,NYG,2017,6,10.0,23.0
CAR,PHI,2017,6,23.0,28.0
KC,PIT,2017,6,13.0,19.0
WAS,SF,2017,6,26.0,24.0
ARI,TB,2017,6,38.0,33.0
LA,ARI,2017,7,33.0,0.0
NE,ATL,2017,7,23.0,7.0
MIN,BAL,2017,7,24.0,16.0
CHI,CAR,2017,7,17.0,3.0
PIT,CIN,2017,7,29.0,14.0
SF,DAL,2017,7,10.0,40.0
LAC,DEN,2017,7,21.0,0.0
IND,JAX,2017,7,0.0,27.0
LV,KC,2017,7,31.0,30.0
GB,NO,2017,7,17.0,26.0
MIA,NYJ,2017,7,31.0,28.0
NYG,SEA,2017,7,7.0,24.0
BUF,TB,2017,7,30.0,27.0
CLE,TEN,2017,7,9.0,12.0
PHI,WAS,2017,7,34.0,24.0
NYJ,ATL,2017,8,20.0,25.0
TB,CAR,2017,8,3.0,17.0
NO,CHI,2017,8,20.0,12.0
WAS,DAL,2017,8,19.0,33.0
KC,DEN,2017,8,29.0,19.0
SEA,HOU,2017,8,41.0,38.0
CIN,IND,2017,8,24.0,23.0
NE,LAC,2017,8,21.0,13.0
BAL,MIA,2017,8,40.0,0.0
CLE,MIN,2017,8,16.0,33.0
BUF,LV,2017,8,34.0,14.0
DET,PIT,2017,8,15.0,20.0
PHI,SF,2017,8,33.0,10.0
SF,ARI,2017,9,10.0,20.0
CAR,ATL,2017,9,20.0,17.0
TEN,BAL,2017,9,23.0,20.0
NYJ,BUF,2017,9,34.0,21.0
JAX,CIN,2017,9,23.0,7.0
PHI,DEN,2017,9,51.0,23.0
GB,DET,2017,9,17.0,30.0
HOU,IND,2017,9,14.0,20.0
DAL,KC,2017,9,28.0,17.0
NYG,LA,2017,9,17.0,51.0
MIA,LV,2017,9,24.0,27.0
NO,TB,2017,9,30.0,10.0
SEA,WAS,2017,9,14.0,17.0
TEN,CIN,2017,10,24.0,20.0
DET,CLE,2017,10,38.0,24.0
ATL,DAL,2017,10,27.0,7.0
CHI,GB,2017,10,16.0,23.0
LA,HOU,2017,10,33.0,7.0
JAX,LAC,2017,10,20.0,17.0
CAR,MIA,2017,10,45.0,21.0
WAS,MIN,2017,10,30.0,38.0
DEN,NE,2017,10,16.0,41.0
BUF,NO,2017,10,10.0,47.0
SF,NYG,2017,10,31.0,21.0
TB,NYJ,2017,10,15.0,10.0
IND,PIT,2017,10,17.0,20.0
ARI,SEA,2017,10,16.0,22.0
HOU,ARI,2017,11,31.0,21.0
SEA,ATL,2017,11,31.0,34.0
GB,BAL,2017,11,0.0,23.0
LAC,BUF,2017,11,54.0,24.0
DEN,CIN,2017,11,17.0,20.0
CHI,DET,2017,11,24.0,27.0
CLE,JAX,2017,11,7.0,19.0
NYG,KC,2017,11,12.0,9.0
MIN,LA,2017,11,24.0,7.0
LV,NE,2017,11,8.0,33.0
DAL,PHI,2017,11,9.0,37.0
MIA,TB,2017,11,20.0,30.0
PIT,TEN,2017,11,40.0,17.0
NO,WAS,2017,11,34.0,31.0
KC,BUF,2017,12,10.0,16.0
NYJ,CAR,2017,12,27.0,35.0
PHI,CHI,2017,12,31.0,3.0
CIN,CLE,2017,12,30.0,16.0
LV,DEN,2017,12,21.0,14.0
PIT,GB,2017,12,31.0,28.0
BAL,HOU,2017,12,23.0,16.0
ARI,JAX,2017,12,27.0,24.0
DAL,LAC,2017,12,6.0,28.0
NE,MIA,2017,12,35.0,17.0
DET,MIN,2017,12,23.0,30.0
LA,NO,2017,12,26.0,20.0
WAS,NYG,2017,12,20.0,10.0
SF,SEA,2017,12,13.0,24.0
ATL,TB,2017,12,34.0,20.0
IND,TEN,2017,12,16.0,20.0
NO,CAR,2017,13,31.0,21.0
LAC,CLE,2017,13,19.0,10.0
MIA,DEN,2017,13,35.0,9.0
BAL,DET,2017,13,44.0,20.0
TEN,HOU,2017,13,24.0,13.0
JAX,IND,2017,13,30.0,10.0
NYJ,KC,2017,13,38.0,31.0
ARI,LA,2017,13,16.0,32.0
ATL,MIN,2017,13,9.0,14.0
BUF,NE,2017,13,3.0,23.0
LV,NYG,2017,13,24.0,17.0
SEA,PHI,2017,13,24.0,10.0
CIN,PIT,2017,13,20.0,23.0
CHI,SF,2017,13,14.0,15.0
GB,TB,2017,13,26.0,20.0
DAL,WAS,2017,13,38.0,14.0
PIT,BAL,2017,14,39.0,38.0
CIN,CHI,2017,14,7.0,33.0
NYG,DAL,2017,14,10.0,30.0
TB,DET,2017,14,21.0,24.0
CLE,GB,2017,14,21.0,27.0
BUF,IND,2017,14,13.0,7.0
CAR,MIN,2017,14,31.0,24.0
MIA,NE,2017,14,27.0,20.0
ATL,NO,2017,14,20.0,17.0
DEN,NYJ,2017,14,23.0,0.0
KC,LV,2017,14,26.0,15.0
LA,PHI,2017,14,35.0,43.0
JAX,SEA,2017,14,30.0,24.0
HOU,SF,2017,14,16.0,26.0
ARI,TEN,2017,14,12.0,7.0
LAC,WAS,2017,14,30.0,13.0
WAS,ARI,2017,15,20.0,15.0
TB,ATL,2017,15,21.0,24.0
CLE,BAL,2017,15,10.0,27.0
DET,CHI,2017,15,20.0,10.0
MIN,CIN,2017,15,34.0,7.0
LV,DAL,2017,15,17.0,20.0
IND,DEN,2017,15,13.0,25.0
CAR,GB,2017,15,31.0,24.0
JAX,HOU,2017,15,45.0,7.0
SEA,LA,2017,15,7.0,42.0
KC,LAC,2017,15,30.0,13.0
BUF,MIA,2017,15,24.0,16.0
PIT,NE,2017,15,24.0,27.0
NO,NYJ,2017,15,31.0,19.0
NYG,PHI,2017,15,29.0,34.0
SF,TEN,2017,15,25.0,23.0
NO,ATL,2017,16,23.0,13.0
CHI,CLE,2017,16,20.0,3.0
WAS,DEN,2017,16,27.0,11.0
CIN,DET,2017,16,26.0,17.0
BAL,IND,2017,16,23.0,16.0
SF,JAX,2017,16,44.0,33.0
TEN,LA,2017,16,23.0,27.0
NYJ,LAC,2017,16,7.0,14.0
KC,MIA,2017,16,29.0,13.0
GB,MIN,2017,16,0.0,16.0
ARI,NYG,2017,16,23.0,0.0
PHI,LV,2017,16,19.0,10.0
HOU,PIT,2017,16,6.0,34.0
DAL,SEA,2017,16,12.0,21.0
CAR,TB,2017,16,22.0,19.0
SEA,ARI,2017,17,24.0,26.0
MIA,BUF,2017,17,16.0,22.0
ATL,CAR,2017,17,22.0,10.0
MIN,CHI,2017,17,23.0,10.0
BAL,CIN,2017,17,27.0,31.0
PIT,CLE,2017,17,28.0,24.0
PHI,DAL,2017,17,0.0,6.0
DET,GB,2017,17,35.0,11.0
IND,HOU,2017,17,22.0,13.0
TEN,JAX,2017,17,15.0,10.0
DEN,KC,2017,17,24.0,27.0
TB,NO,2017,17,31.0,24.0
LAC,LV,2017,17,30.0,10.0
LA,SF,2017,17,13.0,34.0
NYG,WAS,2017,17,18.0,10.0
LA,ATL,2017,18,13.0,26.0
JAX,BUF,2017,18,10.0,3.0
NO,CAR,2017,18,31.0,26.0
KC,TEN,2017,18,21.0,22.0
PHI,ATL,2017,19,15.0,10.0
PIT,JAX,2017,19,42.0,45.0
MIN,NO,2017,19,29.0,24.0
PHI,MIN,2017,20,38.0,7.0
NE,PHI,2017,21,33.0,41.0
PHI,ATL,2018,1,18.0,12.0
BAL,BUF,2018,1,47.0,3.0
GB,CHI,2018,1,24.0,23.0
IND,CIN,2018,1,23.0,34.0
CAR,DAL,2018,1,16.0,8.0
NYG,JAX,2018,1,15.0,20.0
LAC,KC,2018,1,28.0,38.0
LV,LA,2018,1,13.0,33.0
DET,NYJ,2018,1,17.0,48.0
CLE,PIT,2018,1,21.0,21.0
DEN,SEA,2018,1,27.0,24.0
