home_team,away_team,year,week,total_home_score,total_away_score,game_date
KC,LAC,2014,17,19.0,7.0,2014-12-28
SEA,LA,2014,17,20.0,6.0,2014-12-28
IND,KC,2014,18,45.0,44.0,2014-01-04
PHI,NO,2014,18,24.0,26.0,2014-01-04
CIN,LAC,2014,18,10.0,27.0,2014-01-05
GB,SF,2014,18,20.0,23.0,2014-01-05
NE,IND,2014,19,43.0,22.0,2014-01-11
SEA,NO,2014,19,23.0,15.0,2014-01-11
DEN,LAC,2014,19,24.0,17.0,2014-01-12
CAR,SF,2014,19,10.0,23.0,2014-01-12
DEN,NE,2014,20,26.0,16.0,2014-01-19
SEA,SF,2014,20,23.0,17.0,2014-01-19
DEN,SEA,2014,21,8.0,43.0,2014-02-02
DEN,BAL,2015,1,19.0,13.0,2015-09-13
JAX,CAR,2015,1,9.0,20.0,2015-09-13
LV,CIN,2015,1,13.0,33.0,2015-09-13
NYJ,CLE,2015,1,31.0,10.0,2015-09-13
LAC,DET,2015,1,33.0,28.0,2015-09-13
CHI,GB,2015,1,23.0,31.0,2015-09-13
BUF,IND,2015,1,27.0,14.0,2015-09-13
HOU,KC,2015,1,20.0,27.0,2015-09-13
WAS,MIA,2015,1,10.0,17.0,2015-09-13
SF,MIN,2015,1,20.0,3.0,2015-09-14
ARI,NO,2015,1,31.0,19.0,2015-09-13
DAL,NYG,2015,1,27.0,26.0,2015-09-13
ATL,PHI,2015,1,26.0,24.0,2015-09-14
LA,SEA,2015,1,34.0,31.0,2015-09-13
TB,TEN,2015,1,14.0,42.0,2015-09-13
CHI,ARI,2015,2,23.0,48.0,2015-09-20
NYG,ATL,2015,2,20.0,24.0,2015-09-20
LV,BAL,2015,2,37.0,33.0,2015-09-20
PHI,DAL,2015,2,10.0,20.0,2015-09-20
KC,DEN,2015,2,24.0,31.0,2015-09-17
MIN,DET,2015,2,26.0,16.0,2015-09-20
CAR,HOU,2015,2,24.0,17.0,2015-09-20
JAX,MIA,2015,2,23.0,20.0,2015-09-20
BUF,NE,2015,2,32.0,40.0,2015-09-20
IND,NYJ,2015,2,7.0,20.0,2015-09-21
CIN,LAC,2015,2,24.0,19.0,2015-09-20
GB,SEA,2015,2,27.0,17.0,2015-09-20
PIT,SF,2015,2,43.0,18.0,2015-09-20
WAS,LA,2015,2,24.0,10.0,2015-09-20
NO,TB,2015,2,19.0,26.0,2015-09-20
CLE,TEN,2015,2,28.0,14.0,2015-09-20
DAL,ATL,2015,3,28.0,39.0,2015-09-27
MIA,BUF,2015,3,14.0,41.0,2015-09-27
SEA,CHI,2015,3,26.0,0.0,2015-09-27
BAL,CIN,2015,3,24.0,28.0,2015-09-27
DET,DEN,2015,3,12.0,24.0,2015-09-27
TEN,IND,2015,3,33.0,35.0,2015-09-27
NE,JAX,2015,3,51.0,17.0,2015-09-27
GB,KC,2015,3,38.0,28.0,2015-09-28
CAR,NO,2015,3,27.0,22.0,2015-09-27
CLE,LV,2015,3,20.0,27.0,2015-09-27
NYJ,PHI,2015,3,17.0,24.0,2015-09-27
LA,PIT,2015,3,6.0,12.0,2015-09-27
MIN,LAC,2015,3,31.0,14.0,2015-09-27
ARI,SF,2015,3,47.0,7.0,2015-09-27
HOU,TB,2015,3,19.0,9.0,2015-09-27
NYG,WAS,2015,3,32.0,21.0,2015-09-24
PIT,BAL,2015,4,20.0,23.0,2015-10-01
TB,CAR,2015,4,23.0,37.0,2015-10-04
LAC,CLE,2015,4,30.0,27.0,2015-10-04
NO,DAL,2015,4,26.0,20.0,2015-10-04
SEA,DET,2015,4,13.0,10.0,2015-10-05
SF,GB,2015,4,3.0,17.0,2015-10-04
ATL,HOU,2015,4,48.0,21.0,2015-10-04
IND,JAX,2015,4,16.0,13.0,2015-10-04
CIN,KC,2015,4,36.0,21.0,2015-10-04
DEN,MIN,2015,4,23.0,20.0,2015-10-04
BUF,NYG,2015,4,10.0,24.0,2015-10-04
MIA,NYJ,2015,4,14.0,27.0,2015-10-04
CHI,LV,2015,4,22.0,20.0,2015-10-04
WAS,PHI,2015,4,23.0,20.0,2015-10-04
ARI,LA,2015,4,22.0,24.0,2015-10-04
DET,ARI,2015,5,17.0,42.0,2015-10-11
TEN,BUF,2015,5,13.0,14.0,2015-10-11
KC,CHI,2015,5,17.0,18.0,2015-10-11
BAL,CLE,2015,5,30.0,33.0,2015-10-11
LV,DEN,2015,5,10.0,16.0,2015-10-11
HOU,IND,2015,5,20.0,27.0,2015-10-08
TB,JAX,2015,5,38.0,31.0,2015-10-11
DAL,NE,2015,5,6.0,30.0,2015-10-11
PHI,NO,2015,5,39.0,17.0,2015-10-11
LAC,PIT,2015,5,20.0,24.0,2015-10-12
CIN,SEA,2015,5,27.0,24.0,2015-10-11
NYG,SF,2015,5,30.0,27.0,2015-10-11
GB,LA,2015,5,24.0,10.0,2015-10-11
ATL,WAS,2015,5,25.0,19.0,2015-10-11
PIT,ARI,2015,6,25.0,13.0,2015-10-18
NO,ATL,2015,6,31.0,21.0,2015-10-15
SF,BAL,2015,6,25.0,20.0,2015-10-18
SEA,CAR,2015,6,23.0,27.0,2015-10-18
DET,CHI,2015,6,37.0,34.0,2015-10-18
BUF,CIN,2015,6,21.0,34.0,2015-10-18
CLE,DEN,2015,6,23.0,26.0,2015-10-18
JAX,HOU,2015,6,20.0,31.0,2015-10-18
MIN,KC,2015,6,16.0,10.0,2015-10-18
TEN,MIA,2015,6,10.0,38.0,2015-10-18
IND,NE,2015,6,27.0,34.0,2015-10-18
PHI,NYG,2015,6,27.0,7.0,2015-10-19
GB,LAC,2015,6,27.0,20.0,2015-10-18
NYJ,WAS,2015,6,34.0,20.0,2015-10-18
TEN,ATL,2015,7,7.0,10.0,2015-10-25
ARI,BAL,2015,7,26.0,18.0,2015-10-26
JAX,BUF,2015,7,34.0,31.0,2015-10-25
LA,CLE,2015,7,24.0,6.0,2015-10-25
NYG,DAL,2015,7,27.0,20.0,2015-10-25
MIA,HOU,2015,7,44.0,26.0,2015-10-25
DET,MIN,2015,7,19.0,28.0,2015-10-25
IND,NO,2015,7,21.0,27.0,2015-10-25
NE,NYJ,2015,7,30.0,23.0,2015-10-25
LAC,LV,2015,7,29.0,37.0,2015-10-25
CAR,PHI,2015,7,27.0,16.0,2015-10-25
KC,PIT,2015,7,23.0,13.0,2015-10-25
SF,SEA,2015,7,3.0,20.0,2015-10-22
WAS,TB,2015,7,31.0,30.0,2015-10-25
CLE,ARI,2015,8,20.0,34.0,2015-11-01
PIT,CIN,2015,8,10.0,16.0,2015-11-01
KC,DET,2015,8,45.0,10.0,2015-11-01
DEN,GB,2015,8,29.0,10.0,2015-11-01
CAR,IND,2015,8,29.0,26.0,2015-11-02
NE,MIA,2015,8,36.0,7.0,2015-10-29
CHI,MIN,2015,8,20.0,23.0,2015-11-01
NO,NYG,2015,8,52.0,49.0,2015-11-01
LV,NYJ,2015,8,34.0,20.0,2015-11-01
BAL,LAC,2015,8,29.0,26.0,2015-11-01
DAL,SEA,2015,8,12.0,13.0,2015-11-01
LA,SF,2015,8,27.0,6.0,2015-11-01
ATL,TB,2015,8,20.0,23.0,2015-11-01
HOU,TEN,2015,8,20.0,6.0,2015-11-01
SF,ATL,2015,9,17.0,16.0,2015-11-08
LAC,CHI,2015,9,19.0,22.0,2015-11-09
CIN,CLE,2015,9,31.0,10.0,2015-11-05
IND,DEN,2015,9,27.0,24.0,2015-11-08
CAR,GB,2015,9,37.0,29.0,2015-11-08
NYJ,JAX,2015,9,28.0,23.0,2015-11-08
BUF,MIA,2015,9,33.0,17.0,2015-11-08
TB,NYG,2015,9,18.0,32.0,2015-11-08
PIT,LV,2015,9,38.0,35.0,2015-11-08
DAL,PHI,2015,9,27.0,33.0,2015-11-08
MIN,LA,2015,9,21.0,18.0,2015-11-08
NO,TEN,2015,9,28.0,34.0,2015-11-08
NE,WAS,2015,9,27.0,10.0,2015-11-08
SEA,ARI,2015,10,32.0,39.0,2015-11-15
NYJ,BUF,2015,10,17.0,22.0,2015-11-12
TEN,CAR,2015,10,10.0,27.0,2015-11-15
LA,CHI,2015,10,13.0,37.0,2015-11-15
PIT,CLE,2015,10,30.0,9.0,2015-11-15
TB,DAL,2015,10,10.0,6.0,2015-11-15
GB,DET,2015,10,16.0,18.0,2015-11-15
CIN,HOU,2015,10,6.0,10.0,2015-11-16
BAL,JAX,2015,10,20.0,22.0,2015-11-15
DEN,KC,2015,10,13.0,29.0,2015-11-15
PHI,MIA,2015,10,19.0,20.0,2015-11-15
LV,MIN,2015,10,14.0,30.0,2015-11-15
NYG,NE,2015,10,26.0,27.0,2015-11-15
WAS,NO,2015,10,47.0,14.0,2015-11-15
NE,BUF,2015,11,20.0,13.0,2015-11-23
ARI,CIN,2015,11,34.0,31.0,2015-11-22
MIA,DAL,2015,11,14.0,24.0,2015-11-22
CHI,DEN,2015,11,15.0,17.0,2015-11-22
MIN,GB,2015,11,13.0,30.0,2015-11-22
ATL,IND,2015,11,21.0,24.0,2015-11-22
LAC,KC,2015,11,3.0,33.0,2015-11-22
HOU,NYJ,2015,11,24.0,17.0,2015-11-22
DET,LV,2015,11,18.0,13.0,2015-11-22
SEA,SF,2015,11,29.0,13.0,2015-11-22
BAL,LA,2015,11,16.0,13.0,2015-11-22
PHI,TB,2015,11,17.0,45.0,2015-11-22
JAX,TEN,2015,11,19.0,13.0,2015-11-19
CAR,WAS,2015,11,44.0,16.0,2015-11-22
SF,ARI,2015,12,13.0,19.0,2015-11-29
CLE,BAL,2015,12,27.0,33.0,2015-11-30
KC,BUF,2015,12,30.0,22.0,2015-11-29
DAL,CAR,2015,12,14.0,33.0,2015-11-26
GB,CHI,2015,12,13.0,17.0,2015-11-26
NYJ,MIA,2015,12,38.0,20.0,2015-11-29
ATL,MIN,2015,12,10.0,20.0,2015-11-29
DEN,NE,2015,12,30.0,24.0,2015-11-29
HOU,NO,2015,12,24.0,6.0,2015-11-29
WAS,NYG,2015,12,20.0,14.0,2015-11-29
TEN,LV,2015,12,21.0,24.0,2015-11-29
DET,PHI,2015,12,45.0,14.0,2015-11-26
SEA,PIT,2015,12,39.0,30.0,2015-11-29
JAX,LAC,2015,12,25.0,31.0,2015-11-29
CIN,LA,2015,12,31.0,7.0,2015-11-29
IND,TB,2015,12,25.0,12.0,2015-11-29
LA,ARI,2015,13,3.0,27.0,2015-12-06
TB,ATL,2015,13,23.0,19.0,2015-12-06
MIA,BAL,2015,13,15.0,13.0,2015-12-06
NO,CAR,2015,13,38.0,41.0,2015-12-06
CLE,CIN,2015,13,3.0,37.0,2015-12-06
WAS,DAL,2015,13,16.0,19.0,2015-12-07
LAC,DEN,2015,13,3.0,17.0,2015-12-06
DET,GB,2015,13,23.0,27.0,2015-12-03
BUF,HOU,2015,13,30.0,21.0,2015-12-06
PIT,IND,2015,13,45.0,10.0,2015-12-06
TEN,JAX,2015,13,42.0,39.0,2015-12-06
LV,KC,2015,13,20.0,34.0,2015-12-06
NYG,NYJ,2015,13,20.0,23.0,2015-12-06
NE,PHI,2015,13,28.0,35.0,2015-12-06
MIN,SEA,2015,13,7.0,38.0,2015-12-06
CHI,SF,2015,13,20.0,26.0,2015-12-06
CAR,ATL,2015,14,38.0,0.0,2015-12-13
PHI,BUF,2015,14,23.0,20.0,2015-12-13
GB,DAL,2015,14,28.0,7.0,2015-12-13
LA,DET,2015,14,21.0,14.0,2015-12-13
JAX,IND,2015,14,51.0,16.0,2015-12-13
ARI,MIN,2015,14,23.0,20.0,2015-12-10
HOU,NE,2015,14,6.0,27.0,2015-12-13
TB,NO,2015,14,17.0,24.0,2015-12-13
MIA,NYG,2015,14,24.0,31.0,2015-12-14
DEN,LV,2015,14,12.0,15.0,2015-12-13
CIN,PIT,2015,14,20.0,33.0,2015-12-13
KC,LAC,2015,14,10.0,3.0,2015-12-13
BAL,SEA,2015,14,6.0,35.0,2015-12-13
CLE,SF,2015,14,24.0,10.0,2015-12-13
NYJ,TEN,2015,14,30.0,8.0,2015-12-13
CHI,WAS,2015,14,21.0,24.0,2015-12-13
PHI,ARI,2015,15,17.0,40.0,2015-12-20
JAX,ATL,2015,15,17.0,23.0,2015-12-20
WAS,BUF,2015,15,35.0,25.0,2015-12-20
NYG,CAR,2015,15,35.0,38.0,2015-12-20
MIN,CHI,2015,15,38.0,17.0,2015-12-20
SF,CIN,2015,15,14.0,24.0,2015-12-20
SEA,CLE,2015,15,30.0,13.0,2015-12-20
PIT,DEN,2015,15,34.0,27.0,2015-12-20
NO,DET,2015,15,27.0,35.0,2015-12-21
LV,GB,2015,15,20.0,30.0,2015-12-20
IND,HOU,2015,15,10.0,16.0,2015-12-20
BAL,KC,2015,15,14.0,34.0,2015-12-20
LAC,MIA,2015,15,30.0,14.0,2015-12-20
DAL,NYJ,2015,15,16.0,19.0,2015-12-19
LA,TB,2015,15,31.0,23.0,2015-12-17
NE,TEN,2015,15,33.0,16.0,2015-12-20
ATL,CAR,2015,16,20.0,13.0,2015-12-27
TB,CHI,2015,16,21.0,26.0,2015-12-27
DEN,CIN,2015,16,20.0,17.0,2015-12-28
KC,CLE,2015,16,17.0,13.0,2015-12-27
BUF,DAL,2015,16,16.0,6.0,2015-12-27
ARI,GB,2015,16,38.0,8.0,2015-12-27
TEN,HOU,2015,16,6.0,34.0,2015-12-27
MIA,IND,2015,16,12.0,18.0,2015-12-27
NO,JAX,2015,16,38.0,27.0,2015-12-27
NYJ,NE,2015,16,26.0,20.0,2015-12-27
MIN,NYG,2015,16,49.0,17.0,2015-12-27
BAL,PIT,2015,16,20.0,17.0,2015-12-27
LV,LAC,2015,16,23.0,20.0,2015-12-24
DET,SF,2015,16,32.0,17.0,2015-12-27
SEA,LA,2015,16,17.0,23.0,2015-12-27
PHI,WAS,2015,16,24.0,38.0,2015-12-26
CAR,ARI,2015,18,27.0,16.0,2015-01-03
PIT,BAL,2015,18,17.0,30.0,2015-01-03
IND,CIN,2015,18,26.0,10.0,2015-01-04
DAL,DET,2015,18,24.0,20.0,2015-01-04
NE,BAL,2015,19,35.0,31.0,2015-01-10
SEA,CAR,2015,19,31.0,17.0,2015-01-10
GB,DAL,2015,19,26.0,21.0,2015-01-11
DEN,IND,2015,19,13.0,24.0,2015-01-11
SEA,GB,2015,20,28.0,22.0,2015-01-18
SEA,NE,2015,21,24.0,28.0,2015-02-01
BAL,BUF,2016,1,13.0,7.0,2016-09-11
DEN,CAR,2016,1,21.0,20.0,2016-09-08
HOU,CHI,2016,1,23.0,14.0,2016-09-11
NYJ,CIN,2016,1,22.0,23.0,2016-09-11
PHI,CLE,2016,1,29.0,10.0,2016-09-11
IND,DET,2016,1,35.0,39.0,2016-09-11
JAX,GB,2016,1,23.0,27.0,2016-09-11
SF,LA,2016,1,28.0,0.0,2016-09-12
SEA,MIA,2016,1,12.0,10.0,2016-09-11
TEN,MIN,2016,1,16.0,25.0,2016-09-11
ARI,NE,2016,1,21.0,23.0,2016-09-11
DAL,NYG,2016,1,19.0,20.0,2016-09-11
NO,LV,2016,1,34.0,35.0,2016-09-11
WAS,PIT,2016,1,16.0,38.0,2016-09-12
KC,LAC,2016,1,33.0,27.0,2016-09-11
ATL,TB,2016,1,24.0,31.0,2016-09-11
LV,ATL,2016,2,28.0,35.0,2016-09-18
CLE,BAL,2016,2,20.0,25.0,2016-09-18
PIT,CIN,2016,2,24.0,16.0,2016-09-18
WAS,DAL,2016,2,23.0,27.0,2016-09-18
MIN,GB,2016,2,17.0,14.0,2016-09-18
DEN,IND,2016,2,34.0,20.0,2016-09-18
LAC,JAX,2016,2,38.0,14.0,2016-09-18
HOU,KC,2016,2,19.0,12.0,2016-09-18
NE,MIA,2016,2,31.0,24.0,2016-09-18
NYG,NO,2016,2,16.0,13.0,2016-09-18
BUF,NYJ,2016,2,31.0,37.0,2016-09-15
CHI,PHI,2016,2,14.0,29.0,2016-09-19
LA,SEA,2016,2,9.0,3.0,2016-09-18
CAR,SF,2016,2,46.0,27.0,2016-09-18
ARI,TB,2016,2,40.0,7.0,2016-09-18
DET,TEN,2016,2,15.0,16.0,2016-09-18
BUF,ARI,2016,3,33.0,18.0,2016-09-25
NO,ATL,2016,3,32.0,45.0,2016-09-26
JAX,BAL,2016,3,17.0,19.0,2016-09-25
DAL,CHI,2016,3,31.0,17.0,2016-09-25
MIA,CLE,2016,3,30.0,24.0,2016-09-25
CIN,DEN,2016,3,17.0,29.0,2016-09-25
GB,DET,2016,3,34.0,27.0,2016-09-25
NE,HOU,2016,3,27.0,0.0,2016-09-22
TB,LA,2016,3,32.0,37.0,2016-09-25
CAR,MIN,2016,3,10.0,22.0,2016-09-25
KC,NYJ,2016,3,24.0,3.0,2016-09-25
TEN,LV,2016,3,10.0,17.0,2016-09-25
PHI,PIT,2016,3,34.0,3.0,2016-09-25
IND,LAC,2016,3,26.0,22.0,2016-09-25
SEA,SF,2016,3,37.0,18.0,2016-09-25
NYG,WAS,2016,3,27.0,29.0,2016-09-25
ATL,CAR,2016,4,48.0,33.0,2016-10-02
WAS,CLE,2016,4,31.0,20.0,2016-10-02
SF,DAL,2016,4,17.0,24.0,2016-10-02
TB,DEN,2016,4,7.0,27.0,2016-10-02
CHI,DET,2016,4,17.0,14.0,2016-10-02
JAX,IND,2016,4,30.0,27.0,2016-10-02
PIT,KC,2016,4,43.0,14.0,2016-10-02
ARI,LA,2016,4,13.0,17.0,2016-10-02
CIN,MIA,2016,4,22.0,7.0,2016-09-29
LAC,NO,2016,4,34.0,35.0,2016-10-02
MIN,NYG,2016,4,24.0,10.0,2016-10-03
BAL,LV,2016,4,27.0,28.0,2016-10-02
NYJ,SEA,2016,4,17.0,27.0,2016-10-02
HOU,TEN,2016,4,27.0,20.0,2016-10-02
SF,ARI,2016,5,21.0,33.0,2016-10-06
DEN,ATL,2016,5,16.0,23.0,2016-10-09
LA,BUF,2016,5,19.0,30.0,2016-10-09
IND,CHI,2016,5,29.0,23.0,2016-10-09
DAL,CIN,2016,5,28.0,14.0,2016-10-09
MIN,HOU,2016,5,31.0,13.0,2016-10-09
CLE,NE,2016,5,13.0,33.0,2016-10-09
GB,NYG,2016,5,23.0,16.0,2016-10-09
PIT,NYJ,2016,5,31.0,13.0,2016-10-09
DET,PHI,2016,5,24.0,23.0,2016-10-09
LV,LAC,2016,5,34.0,31.0,2016-10-09
CAR,TB,2016,5,14.0,17.0,2016-10-10
MIA,TEN,2016,5,17.0,30.0,2016-10-09
BAL,WAS,2016,5,10.0,16.0,2016-10-09
SEA,ATL,2016,6,26.0,24.0,2016-10-16
NYG,BAL,2016,6,27.0,23.0,2016-10-16
NO,CAR,2016,6,41.0,38.0,2016-10-16
TEN,CLE,2016,6,28.0,26.0,2016-10-16
GB,DAL,2016,6,16.0,30.0,2016-10-16
LAC,DEN,2016,6,21.0,13.0,2016-10-13
HOU,IND,2016,6,26.0,23.0,2016-10-16
CHI,JAX,2016,6,16.0,17.0,2016-10-16
LV,KC,2016,6,10.0,26.0,2016-10-16
DET,LA,2016,6,31.0,28.0,2016-10-16
ARI,NYJ,2016,6,28.0,3.0,2016-10-17
WAS,PHI,2016,6,27.0,20.0,2016-10-16
MIA,PIT,2016,6,30.0,15.0,2016-10-16
BUF,SF,2016,6,45.0,16.0,2016-10-16
NYJ,BAL,2016,7,24.0,16.0,2016-10-23
MIA,BUF,2016,7,28.0,25.0,2016-10-23
GB,CHI,2016,7,26.0,10.0,2016-10-20
CIN,CLE,2016,7,31.0,17.0,2016-10-23
DEN,HOU,2016,7,27.0,9.0,2016-10-24
TEN,IND,2016,7,26.0,34.0,2016-10-23
PHI,MIN,2016,7,21.0,10.0,2016-10-23
PIT,NE,2016,7,16.0,27.0,2016-10-23
KC,NO,2016,7,27.0,21.0,2016-10-23
LA,NYG,2016,7,10.0,17.0,2016-10-23
JAX,LV,2016,7,16.0,33.0,2016-10-23
ATL,LAC,2016,7,30.0,33.0,2016-10-23
ARI,SEA,2016,7,6.0,6.0,2016-10-23
SF,TB,2016,7,17.0,34.0,2016-10-23
DET,WAS,2016,7,20.0,17.0,2016-10-23
CAR,ARI,2016,8,30.0,20.0,2016-10-30
HOU,DET,2016,8,20.0,13.0,2016-10-30
ATL,GB,2016,8,33.0,32.0,2016-10-30
TEN,JAX,2016,8,36.0,22.0,2016-10-27
IND,KC,2016,8,14.0,30.0,2016-10-30
CHI,MIN,2016,8,20.0,10.0,2016-10-31
BUF,NE,2016,8,25.0,41.0,2016-10-30
CLE,NYJ,2016,8,28.0,31.0,2016-10-30
TB,LV,2016,8,24.0,30.0,2016-10-30
DAL,PHI,2016,8,29.0,23.0,2016-10-30
DEN,LAC,2016,8,27.0,19.0,2016-10-30
NO,SEA,2016,8,25.0,20.0,2016-10-30
CIN,WAS,2016,8,27.0,27.0,2016-10-30
TB,ATL,2016,9,28.0,43.0,2016-11-03
SEA,BUF,2016,9,31.0,25.0,2016-11-07
LA,CAR,2016,9,10.0,13.0,2016-11-06
CLE,DAL,2016,9,10.0,35.0,2016-11-06
LV,DEN,2016,9,30.0,20.0,2016-11-06
MIN,DET,2016,9,16.0,22.0,2016-11-06
GB,IND,2016,9,26.0,31.0,2016-11-06
KC,JAX,2016,9,19.0,14.0,2016-11-06
SF,NO,2016,9,23.0,41.0,2016-11-06
MIA,NYJ,2016,9,27.0,23.0,2016-11-06
NYG,PHI,2016,9,28.0,23.0,2016-11-06
BAL,PIT,2016,9,21.0,14.0,2016-11-06
LAC,TEN,2016,9,43.0,35.0,2016-11-06
PHI,ATL,2016,10,24.0,15.0,2016-11-13
TB,CHI,2016,10,36.0,10.0,2016-11-13
NYG,CIN,2016,10,21.0,20.0,2016-11-14
BAL,CLE,2016,10,28.0,7.0,2016-11-10
PIT,DAL,2016,10,30.0,35.0,2016-11-13
NO,DEN,2016,10,23.0,25.0,2016-11-13
TEN,GB,2016,10,47.0,25.0,2016-11-13
JAX,HOU,2016,10,21.0,24.0,2016-11-13
CAR,KC,2016,10,17.0,20.0,2016-11-13
NYJ,LA,2016,10,6.0,9.0,2016-11-13
LAC,MIA,2016,10,24.0,31.0,2016-11-13
WAS,MIN,2016,10,26.0,20.0,2016-11-13
NE,SEA,2016,10,24.0,31.0,2016-11-13
ARI,SF,2016,10,23.0,20.0,2016-11-13
MIN,ARI,2016,11,30.0,24.0,2016-11-20
DAL,BAL,2016,11,27.0,17.0,2016-11-20
CIN,BUF,2016,11,12.0,16.0,2016-11-20
NYG,CHI,2016,11,22.0,16.0,2016-11-20
WAS,GB,2016,11,42.0,24.0,2016-11-20
LV,HOU,2016,11,27.0,20.0,2016-11-21
DET,JAX,2016,11,26.0,19.0,2016-11-20
LA,MIA,2016,11,10.0,14.0,2016-11-20
SF,NE,2016,11,17.0,30.0,2016-11-20
CAR,NO,2016,11,23.0,20.0,2016-11-17
SEA,PHI,2016,11,26.0,15.0,2016-11-20
CLE,PIT,2016,11,9.0,24.0,2016-11-20
KC,TB,2016,11,17.0,19.0,2016-11-20
IND,TEN,2016,11,24.0,17.0,2016-11-20
ATL,ARI,2016,12,38.0,19.0,2016-11-27
LV,CAR,2016,12,35.0,32.0,2016-11-27
BAL,CIN,2016,12,19.0,14.0,2016-11-27
PHI,GB,2016,12,13.0,27.0,2016-11-28
BUF,JAX,2016,12,28.0,21.0,2016-11-27
DEN,KC,2016,12,27.0,30.0,2016-11-27
NO,LA,2016,12,49.0,21.0,2016-11-27
DET,MIN,2016,12,16.0,13.0,2016-11-24
NYJ,NE,2016,12,17.0,22.0,2016-11-27
CLE,NYG,2016,12,13.0,27.0,2016-11-27
IND,PIT,2016,12,7.0,28.0,2016-11-24
HOU,LAC,2016,12,13.0,21.0,2016-11-27
TB,SEA,2016,12,14.0,5.0,2016-11-27
MIA,SF,2016,12,31.0,24.0,2016-11-27
CHI,TEN,2016,12,21.0,27.0,2016-11-27
DAL,WAS,2016,12,31.0,26.0,2016-11-24
LV,BUF,2016,13,38.0,24.0,2016-12-04
SEA,CAR,2016,13,40.0,7.0,2016-12-04
MIN,DAL,2016,13,15.0,17.0,2016-12-01
JAX,DEN,2016,13,10.0,20.0,2016-12-04
NO,DET,2016,13,13.0,28.0,2016-12-04
GB,HOU,2016,13,21.0,13.0,2016-12-04
NYJ,IND,2016,13,10.0,41.0,2016-12-05
ATL,KC,2016,13,28.0,29.0,2016-12-04
NE,LA,2016,13,26.0,10.0,2016-12-04
BAL,MIA,2016,13,38.0,6.0,2016-12-04
PIT,NYG,2016,13,24.0,14.0,2016-12-04
CIN,PHI,2016,13,32.0,14.0,2016-12-04
CHI,SF,2016,13,26.0,6.0,2016-12-04
LAC,TB,2016,13,21.0,28.0,2016-12-04
ARI,WAS,2016,13,31.0,23.0,2016-12-04
MIA,ARI,2016,14,26.0,23.0,2016-12-11
LA,ATL,2016,14,14.0,42.0,2016-12-11
NE,BAL,2016,14,30.0,23.0,2016-12-12
DET,CHI,2016,14,20.0,17.0,2016-12-11
CLE,CIN,2016,14,10.0,23.0,2016-12-11
NYG,DAL,2016,14,10.0,7.0,2016-12-11
TEN,DEN,2016,14,13.0,10.0,2016-12-11
IND,HOU,2016,14,17.0,22.0,2016-12-11
JAX,MIN,2016,14,16.0,25.0,2016-12-11
TB,NO,2016,14,16.0,11.0,2016-12-11
SF,NYJ,2016,14,17.0,23.0,2016-12-11
KC,LV,2016,14,21.0,13.0,2016-12-08
BUF,PIT,2016,14,20.0,27.0,2016-12-11
CAR,LAC,2016,14,28.0,16.0,2016-12-11
GB,SEA,2016,14,38.0,10.0,2016-12-11
PHI,WAS,2016,14,22.0,27.0,2016-12-11
WAS,CAR,2016,15,15.0,26.0,2016-12-19
BUF,CLE,2016,15,33.0,13.0,2016-12-18
NYG,DET,2016,15,17.0,6.0,2016-12-18
CHI,GB,2016,15,27.0,30.0,2016-12-18
MIN,IND,2016,15,6.0,34.0,2016-12-18
HOU,JAX,2016,15,21.0,20.0,2016-12-18
SEA,LA,2016,15,24.0,3.0,2016-12-15
NYJ,MIA,2016,15,13.0,34.0,2016-12-17
DEN,NE,2016,15,3.0,16.0,2016-12-18
ARI,NO,2016,15,41.0,48.0,2016-12-18
LAC,LV,2016,15,16.0,19.0,2016-12-18
BAL,PHI,2016,15,27.0,26.0,2016-12-18
CIN,PIT,2016,15,20.0,24.0,2016-12-18
ATL,SF,2016,15,41.0,13.0,2016-12-18
DAL,TB,2016,15,26.0,20.0,2016-12-18
KC,TEN,2016,15,17.0,19.0,2016-12-18
SEA,ARI,2016,16,31.0,34.0,2016-12-24
CAR,ATL,2016,16,16.0,33.0,2016-12-24
PIT,BAL,2016,16,31.0,27.0,2016-12-25
HOU,CIN,2016,16,12.0,10.0,2016-12-24
KC,DEN,2016,16,33.0,10.0,2016-12-25
DAL,DET,2016,16,42.0,21.0,2016-12-26
LV,IND,2016,16,33.0,25.0,2016-12-24
BUF,MIA,2016,16,31.0,34.0,2016-12-24
GB,MIN,2016,16,38.0,25.0,2016-12-24
PHI,NYG,2016,16,24.0,19.0,2016-12-22
NE,NYJ,2016,16,41.0,3.0,2016-12-24
CLE,LAC,2016,16,20.0,17.0,2016-12-24
LA,SF,2016,16,21.0,22.0,2016-12-24
NO,TB,2016,16,31.0,24.0,2016-12-24
JAX,TEN,2016,16,38.0,17.0,2016-12-24
CHI,WAS,2016,16,21.0,41.0,2016-12-24
CIN,BAL,2016,17,24.0,16.0,2016-01-03
CHI,DET,2016,17,20.0,24.0,2016-01-03
HOU,JAX,2016,17,30.0,6.0,2016-01-03
GB,MIN,2016,17,13.0,20.0,2016-01-03
MIA,NE,2016,17,20.0,10.0,2016-01-03
ATL,NO,2016,17,17.0,20.0,2016-01-03
BUF,NYJ,2016,17,22.0,17.0,2016-01-03
KC,LV,2016,17,23.0,17.0,2016-01-03
NYG,PHI,2016,17,30.0,35.0,2016-01-03
